,effective_capacity_MW_end
43074,55.71978912798872
43125,60.009794157539545
43176,95.69710595870038
43227,99.01643203634919
43278,64.31267739898959
43329,48.367284347480684
43380,94.2542109600244
43431,99.01643203634919
43482,99.01643203634919
43533,99.01643203634919
43584,52.64800031788009
43635,94.18466346811317
43686,99.01643203634919
43737,89.61769545725794
43788,82.67524692363652
43839,75.19507346250944
43890,99.01643203634919
43941,99.01643203634919
43992,99.01643203634919
44043,99.01643203634919
44094,99.01643203634919
44145,88.28069325845152
44196,99.01643203634919
44247,99.01643203634919
44298,77.04482813705417
44349,99.01643203634919
44400,80.90860965253815
44451,88.10884111087734
44502,99.01643203634919
44553,35.967946340282374
44604,87.026902684695
44655,99.01643203634919
44706,93.75179846518476
44757,99.01643203634919
44808,99.01643203634919
44859,99.01643203634919
44910,84.90504091602551
44961,99.01643203634919
45012,99.01643203634919
45063,99.01643203634919
45114,46.17406268312301
45165,38.57230400630953
45216,92.1583196895987
45267,41.62606838984744
45318,99.01643203634919
45369,99.01643203634919
45420,99.01643203634919
45471,99.01643203634919
45522,90.21648039211057
45573,99.01643203634919
45624,86.25915954660168
45675,99.01643203634919
45726,99.01643203634919
45777,66.24270297716161
45828,99.01643203634919
45879,99.01643203634919
45930,57.289540024873226
45981,93.8236903902314
46032,33.92612775653639
46083,80.64442459425652
46134,99.01643203634919
46185,65.82360288111023
46236,99.01643203634919
46287,43.01736138688742
46338,99.01643203634919
46389,99.01643203634919
46440,33.23609868794167
46491,27.333186480440137
46542,38.75657989159379
46593,50.84183462602901
46644,98.6341649213869
46695,75.42331743698283
46746,86.9039815930574
46797,91.46562328472322
46848,83.80963872067377
46899,99.01643203634919
46950,99.01643203634919
47001,73.14652567155666
47052,62.88770696196693
47103,99.01643203634919
47154,89.95254206955191
47205,90.39067005916232
47256,42.119006223552574
47307,95.48120963786546
47358,99.01643203634919
47409,57.832606509109915
47460,99.01643203634919
47511,93.46830201864591
47562,74.1127813000103
47613,93.5445586553462
47664,47.14464254315338
47715,99.01643203634919
47766,99.01643203634919
47817,89.53927387904379
47868,99.01643203634919
47919,99.01643203634919
47970,57.30670740537333
48021,83.16592663195685
48072,85.17795763960669
48123,84.12252644337423
48174,62.85223070478341
48225,99.01643203634919
48276,73.23247096277471
48327,99.01643203634919
48378,70.45632117519791
48429,99.01643203634919
48480,84.6833185819044
48531,88.97139632045675
48582,99.01643203634919
48633,66.27592014308429
48684,85.2790614663912
48735,99.01643203634919
48786,73.07314116412641
48837,54.99751155290709
48888,99.01643203634919
48939,86.49678147198715
48990,99.01643203634919
49041,55.311235110609246
49092,84.28239347962524
49143,90.97090831620858
49194,99.01643203634919
49245,99.01643203634919
49296,99.01643203634919
49347,77.20067734944196
49398,81.37033904983672
49449,81.97961784958193
49500,48.85559720919044
49551,99.01643203634919
49602,99.01643203634919
49653,89.67240261492232
49704,99.01643203634919
49755,52.8659785707068
49806,99.01643203634919
49857,46.077210103227245
49908,99.01643203634919
49959,99.01643203634919
50010,88.79890261332625
50061,97.2001242330362
50112,99.01643203634919
50163,79.49135730436778
50214,52.70074272641676
50265,99.01643203634919
50316,82.79476848833652
50367,99.01643203634919
50418,86.431543303934
50469,99.01643203634919
50520,45.18077414187447
50571,94.44659711374939
50622,74.3636761407186
50673,99.01643203634919
50724,73.37982077951457
50775,83.97679508070975
50826,59.084834032914074
50877,45.97919544798461
50928,81.26302285046349
50979,99.01643203634919
51030,63.96856570509995
51081,86.03975487263843
51132,73.05025551720281
51183,92.44824783441742
51234,99.01643203634919
51285,89.46130056954435
51336,99.01643203634919
51387,65.27000976546383
51438,99.01643203634919
51489,99.01643203634919
51540,99.01643203634919
51591,99.01643203634919
51642,50.94093240513288
51693,94.52370613537246
51744,73.29918436950268
51795,75.32990112109019
51846,92.06146947007348
51897,70.42880021941642
51948,99.01643203634919
51999,95.58236095179242
52050,69.07101675604132
52101,97.34730584849909
52152,71.50290365858415
52203,87.31544661439817
52254,99.01643203634919
52305,59.259367785268026
52356,50.519154942311296
52407,29.121321786646547
52458,39.36648350147356
52509,87.55714483561323
52560,71.06574702664007
52611,60.825101962367675
52662,55.01904437291017
52713,54.96982606070052
52764,78.92955631640069
52815,76.13256292731597
52866,79.49126982178183
52917,48.19328879666762
52968,63.32459429298441
53019,99.01643203634919
53070,44.71870420143137
53121,99.01643203634919
53172,64.95042933113274
53223,94.38074640287391
53274,51.06302745033058
53325,99.01643203634919
53376,99.01643203634919
53427,99.01643203634919
53478,99.01643203634919
53529,95.3864643559608
53580,50.08080879627745
53631,58.692644708356184
53682,99.01643203634919
53733,99.01643203634919
53784,60.214233863605465
53835,99.01643203634919
53886,81.90819623284736
53937,72.29432736511316
53988,54.01769546159674
54039,99.01643203634919
54090,99.01643203634919
54141,91.62793436871699
54192,80.27430252220765
54243,82.3096912604585
54294,63.540368993042904
54345,29.437293113494494
54396,45.05942721058396
54447,99.01643203634919
54498,70.77169177062231
54549,77.41512349512585
54600,84.78053015575364
54651,99.01643203634919
54702,61.55905858430639
54753,94.35787099602976
54804,60.729478444869734
54855,81.84644614901488
54906,99.01643203634919
54957,65.70748894150137
55008,87.83520464679866
55059,99.01643203634919
55110,99.01643203634919
55161,65.75143997368748
55212,99.01643203634919
55263,99.01643203634919
55314,99.01643203634919
55365,41.10596583743915
55416,80.54959577608045
55467,99.01643203634919
55518,99.01643203634919
55569,99.01643203634919
55620,63.656768821033
55671,65.62241027667434
55722,99.01643203634919
55773,99.01643203634919
55824,99.01643203634919
55875,55.16157023411468
55926,75.91841259737849
55977,76.55051476328404
56028,92.9630809400563
56079,96.96525479632209
56130,99.01643203634919
56181,99.01643203634919
56232,99.01643203634919
56283,55.02332804162219
56334,52.226564398712796
56385,76.8913926773701
56436,99.01643203634919
56487,78.46065531667772
56538,94.04259384428858
56589,55.03690626667648
