,effective_capacity_MW_end
34302,90.40743291492815
34353,99.01643203634919
34404,44.676622906349415
34455,28.861513506296784
34506,99.01643203634919
34557,99.01643203634919
34608,37.70037036547005
34659,99.01643203634919
34710,65.78117491587376
34761,80.24752412026022
34812,68.43575304680623
34863,30.33029327375418
34914,78.17874525679177
34965,46.98774336437583
35016,99.01643203634919
35067,99.01643203634919
35118,73.39072938415624
35169,70.47988676835591
35220,90.19461288488986
35271,99.01643203634919
35322,99.01643203634919
35373,99.01643203634919
35424,24.21026919649848
35475,82.02606969072383
35526,79.57870429107345
35577,58.46315445871061
35628,99.01643203634919
35679,99.01643203634919
35730,99.01643203634919
35781,86.12243636413221
35832,89.86786936611796
35883,53.892201452112005
35934,17.424721744111626
35985,99.01643203634919
36036,99.01643203634919
36087,99.01643203634919
36138,92.14692265689484
36189,64.69603270646668
36240,33.52445401932278
36291,69.80534517105036
36342,41.38886048065028
36393,61.506035212968555
36444,67.1369301176584
36495,75.3257734357351
36546,59.72416916238011
36597,91.6042834553508
36648,78.87383114089849
36699,99.01643203634919
36750,99.01643203634919
36801,67.14448163784091
36852,91.9651520210998
36903,99.01643203634919
36954,89.2877607532798
37005,99.01643203634919
37056,25.23128770696809
37107,99.01643203634919
37158,84.53353944274028
37209,35.06820950389223
37260,99.01643203634919
37311,21.555933189224735
37362,82.0706777847978
37413,89.96544000603215
37464,99.01643203634919
37515,77.39730904808604
37566,99.01643203634919
37617,92.66249212587445
37668,67.96261317508647
37719,86.10345369789056
37770,44.89786884939218
37821,39.17956963725842
37872,99.01643203634919
37923,73.12453962264222
37974,40.22092528307765
38025,99.01643203634919
38076,99.01643203634919
38127,83.7562507474335
38178,99.01643203634919
38229,84.25096943193661
38280,65.8841130764535
38331,99.01643203634919
38382,74.75808114153352
38433,63.08295921752074
38484,85.24126028525603
38535,92.96479275601125
38586,64.76768587754293
38637,23.934433175311998
38688,99.01643203634919
38739,99.01643203634919
38790,92.69434283120184
38841,49.18939166976806
38892,39.947165603170546
38943,66.19101443117081
38994,90.97034742682025
39045,35.63625794714376
39096,84.27867369014956
39147,30.613961606190415
39198,99.01643203634919
39249,99.01643203634919
39300,99.01643203634919
39351,54.53292193381271
39402,23.24892397564914
39453,99.01643203634919
39504,67.93168081158291
39555,99.01643203634919
39606,99.01643203634919
39657,99.01643203634919
39708,88.36639944874257
39759,97.11971527904936
39810,99.01643203634919
39861,72.01262963288255
39912,99.01643203634919
39963,89.58473021017603
40014,99.01643203634919
40065,99.01643203634919
40116,34.93849359691715
40167,99.01643203634919
40218,51.01653514552681
40269,80.89311328816251
40320,86.63351545260785
40371,88.63894240468134
40422,99.01643203634919
40473,99.01643203634919
40524,39.40827054565147
40575,99.01643203634919
40626,74.6084710055447
40677,52.89405354289565
40728,99.01643203634919
40779,24.46219623363395
40830,58.564665926407024
40881,76.21150445180984
40932,99.01643203634919
40983,99.01643203634919
41034,72.88517067741557
41085,72.01011920990531
41136,99.01643203634919
41187,90.04857428163946
41238,74.28524496431727
41289,48.62562731139178
41340,93.47934447388498
41391,99.01643203634919
41442,99.01643203634919
41493,99.01643203634919
41544,99.01643203634919
41595,99.01643203634919
41646,42.94586965774961
41697,99.01643203634919
41748,99.01643203634919
41799,99.01643203634919
41850,99.01643203634919
41901,84.12797758856632
41952,65.09820664856066
42003,80.52219441288213
42054,73.76724042503373
42105,99.01643203634919
42156,99.01643203634919
42207,99.01643203634919
42258,45.62701443390355
42309,48.57393483932463
42360,74.19368624686552
42411,51.12267347412155
42462,99.01643203634919
42513,99.01643203634919
42564,71.4827005754224
42615,35.249997404091246
42666,77.73401006399226
42717,99.01643203634919
42768,75.23260379159433
42819,99.01643203634919
42870,99.01643203634919
42921,28.847652912328055
42972,99.01643203634919
